EMPLOYEE_ID,RATINGS_2021,JOB_FAMILY_GROUP,MANAGER_ID,GENDER,TERMINATION_TYPE,STATUS,JOB_PROFILE_NAME,JOB_FAMILY_DESC,WORK_ADDRESS_COUNTRY,engagement_score,risk_score,Promotional_Opportunities,Relationship_with_manager
792276,Stand Out,Information Technology,112462,Female,Voluntary,Terminated,Senior Leader - IT Management,IT MANAGEMENT,United States of America,7,-9999,2,-1
1214525,Not Rated,Finance,1254020,Female,Voluntary,Terminated,Administrator - Treasury Operations,TREASURY OPERATIONS,Brazil,55,-9999,-9999,-9999
1007006,On Track,Communications,707888,Male,Voluntary,Terminated,Internal Communications -Senior Manager,INTERNAL COMMUNICATIONS,United States of America,4,-9999,-9999,-9999
1172204,On Track,"Legal, Compliance & Risk",776646,Female,Voluntary,Terminated,Compliance Analyst,COMPLIANCE,Brazil,46,-9999,-9999,-9999
811321,On Track,Finance,651579,Female,Voluntary,Terminated,Associate Accountant,GENERAL ACCOUNTING,Canada,28,-9999,-9999,-9999
1244572,On Track,Human Resources,1162115,Female,Voluntary,Terminated,Talent Acquisition Recruiter,TALENT ACQUISITION,Malaysia,34,-9999,1,-1
1178452,On Track,Information Technology,1014974,Male,Voluntary,Terminated,Senior Manager - Access Management,ACCESS MANAGEMENT,United Kingdom,75,-9999,0,1
1067551,Stand Out,Information Technology,1003574,Female,Voluntary,Terminated,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,6,-9999,-9999,-9999
1078644,On Track,Client & Customer Services,1036458,Male,Voluntary,Terminated,Senior Implementation Services Analyst,IMPLEMENTATION SERVICES,India,2,-9999,-1,-1
568330,On Track,Information Technology,1214435,Male,Voluntary,Terminated,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,22,-9999,0,1
1180678,On Track,Information Technology,781442,Male,Voluntary,Terminated,Senior Manager - Applications Development,APPLICATIONS DEVELOPMENT,United Kingdom,28,-9999,-9999,-9999
772634,On Track,Finance,1206409,Female,Voluntary,Terminated,Accountant,GENERAL ACCOUNTING,United States of America,87,-9999,0,1
842798,On Track,Human Resources,855279,Female,Voluntary,Terminated,Executive Compensation Leader,EXECUTIVE COMPENSATION,United States of America,87,-9999,2,-1
1170396,On Track,Information Technology,1187500,Male,Voluntary,Terminated,Senior Specialist - IT Systems Engineering,IT SYSTEMS ENGINEERING,United States of America,31,-9999,0,2
1254015,Not Rated,Information Technology,703509,Not Declared,Voluntary,Terminated,Senior Specialist - Digital Exp & App Dev Engineer,DIGITAL EXPERIENCE & APPLICATIONS DEVELOPMENT,Ireland,88,-9999,-9999,-9999
1018078,On Track,Finance,1196400,Female,Voluntary,Terminated,Staff Accountant II,GENERAL ACCOUNTING,United States of America,29,-9999,0,1
1239981,On Track,Information Technology,743566,Male,Voluntary,Terminated,Senior Specialist- Systems Architecture - Data,SYSTEMS ARCHITECTURE - DATA,United States of America,0,-9999,-9999,-9999
1207779,Off Track,Finance,1212928,Male,Voluntary,Terminated,Staff Accountant I,GENERAL ACCOUNTING,Malaysia,35,-9999,1,1
1255065,Not Rated,Human Resources,1116846,Male,Voluntary,Terminated,Payroll Analyst,PAYROLL,India,32,-9999,-9999,-9999
1170444,On Track,Marketing,1090115,Male,Voluntary,Terminated,Brand Manager,BRAND MANAGEMENT,United States of America,99,-9999,0,2
1251375,Not Rated,"Legal, Compliance & Risk",1059634,Male,Voluntary,Terminated,Assistant Counsel,ATTORNEYS,United States of America,28,-9999,-9999,-9999
1251992,Not Rated,Human Resources,856050,Female,Voluntary,Terminated,HRSS Operations Supervisor,HR SHARED SERVICES OPERATIONS,India,64,-9999,-9999,-9999
1267166,Not Rated,Finance,1033598,None,Voluntary,Terminated,Senior Analyst - Financial Controls,FINANCIAL CONTROLS,Hong Kong,39,-9999,-9999,-9999
1194394,On Track,Information Technology,1172973,Male,Voluntary,Terminated,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,24,-9999,1,-1
1224405,On Track,Finance,1191034,Female,Voluntary,Terminated,Staff Accountant I,GENERAL ACCOUNTING,Malaysia,100,-9999,-9999,-9999
1154028,On Track,Finance,1160390,Female,Voluntary,Terminated,Accounting Manager,GENERAL ACCOUNTING,Uganda,71,-9999,-9999,-9999
1068717,On Track,Human Resources,872969,Female,Voluntary,Terminated,Talent Acquisition Consultant,TALENT ACQUISITION,India,57,-9999,-9999,-9999
1233088,On Track,Finance,1045383,Male,Voluntary,Terminated,Staff Accountant I,GENERAL ACCOUNTING,United Kingdom,8,-9999,0,2
1255752,Not Rated,Client & Customer Services,1199131,Male,Voluntary,Terminated,Senior Assistant I - Fiduciary,FIDUCIARY,Turkey,82,-9999,-9999,-9999
1259055,Not Rated,"Legal, Compliance & Risk",1174543,Female,Voluntary,Terminated,Compliance Specialist,COMPLIANCE,United Kingdom,64,-9999,-9999,-9999
1171949,Off Track,Human Resources,1080639,Female,Involuntary,Terminated,HRSS Operations Analyst,HR SHARED SERVICES OPERATIONS,Brazil,90,-9999,-9999,-9999
1218971,On Track,Finance,870150,Female,Voluntary,Terminated,Staff Accountant I,GENERAL ACCOUNTING,Colombia,65,-9999,-9999,-9999
1200238,On Track,Finance,1211599,Female,Voluntary,Terminated,Staff Accountant I,GENERAL ACCOUNTING,Zambia,65,-9999,0,-1
1232030,On Track,Finance,1170752,None,Voluntary,Terminated,Senior Manager - Controllership Management,CONTROLLERSHIP MANAGEMENT,Brazil,47,-9999,-9999,-9999
1235846,On Track,Information Technology,781442,Male,Voluntary,Terminated,Leader - IT Project Management,IT PROJECT MANAGEMENT,United Kingdom,28,-9999,-1,-1
1055261,On Track,Human Resources,1014574,Male,Voluntary,Terminated,HRSS Operations Analyst,HR SHARED SERVICES OPERATIONS,India,44,-9999,-9999,-9999
1224766,On Track,Finance,1214834,Male,Voluntary,Terminated,Staff Accountant II,GENERAL ACCOUNTING,United Kingdom,80,-9999,-9999,-9999
1219939,Stand Out,Information Technology,1240749,None,Voluntary,Terminated,Database Administration Coordinator,DATABASE ADMINISTRATION,India,52,-9999,1,-1
1161545,On Track,Human Resources,1229195,Female,Voluntary,Terminated,Talent Acquisition Consultant,TALENT ACQUISITION,Singapore,1,-9999,-9999,-9999
1251284,Not Rated,Finance,1112317,Female,Voluntary,Terminated,Associate I - Treasury Accounting,TREASURY ACCOUNTING,United States of America,70,-9999,2,2
1187879,On Track,Human Resources,746381,Female,Voluntary,Terminated,HR Manager I,REGIONAL HR,United Kingdom,62,-9999,2,2
1223432,On Track,"Legal, Compliance & Risk",1223625,Male,Voluntary,Terminated,Manager - Compliance,COMPLIANCE,Australia,21,-9999,-9999,-9999
1261748,Not Rated,Information Technology,1255476,None,Voluntary,Terminated,Senior Analyst - IT Product Support,IT PRODUCT SUPPORT,India,89,-9999,-9999,-9999
1235809,On Track,"Legal, Compliance & Risk",1055687,Male,Voluntary,Terminated,Compliance Specialist,COMPLIANCE,Argentina,34,-9999,-9999,-9999
1009652,Stand Out,Information Technology,785572,Male,Voluntary,Terminated,Senior Applications Developer,APPLICATIONS DEVELOPMENT,Australia,80,-9999,1,0
1197836,On Track,Information Technology,1172677,Male,Voluntary,Terminated,Team Lead - Applications Development,APPLICATIONS DEVELOPMENT,India,46,-9999,1,2
1121973,On Track,Finance,1105852,Male,Voluntary,Terminated,Staff Accountant II,GENERAL ACCOUNTING,United States of America,51,-9999,0,-1
647028,On Track,Information Technology,648779,Male,Voluntary,Terminated,Specialist - Data Center Operations,DATA CENTER OPERATIONS,United States of America,100,-9999,1,1
1261061,Not Rated,Information Technology,1221976,Male,Involuntary,Terminated,Database Administrator,DATABASE ADMINISTRATION,India,12,-9999,-9999,-9999
1259805,Not Rated,Human Resources,1197182,None,Voluntary,Terminated,HRSS Operations Analyst,HR SHARED SERVICES OPERATIONS,Poland,26,-9999,-9999,-9999
1214389,Stand Out,Finance,1227308,Male,Voluntary,Terminated,Lead - Finance Business Partner,FP&A-FINANCE BUSINESS PARTNERS,India,53,-9999,1,2
741199,On Track,Information Technology,515610,Male,Voluntary,Terminated,Supervisor - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Hong Kong,16,-9999,-9999,-9999
1197073,On Track,Client & Customer Services,1225534,Male,Voluntary,Terminated,Senior Assistant I - Fiduciary,FIDUCIARY,Turkey,70,-9999,-9999,-9999
1214763,On Track,Information Technology,759263,Male,Voluntary,Terminated,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Belgium,68,-9999,-9999,-9999
1211384,On Track,Finance,1209064,Female,Voluntary,Terminated,Analyst - Accounting Operations,ACCOUNTING OPERATIONS,Malaysia,25,-9999,-9999,-9999
1229530,On Track,Information Technology,1231512,Male,Voluntary,Terminated,IT Quality Assurance Analyst,IT QUALITY & ASSURANCE TESTING,India,40,-9999,1,1
1223844,Stand Out,Information Technology,1053790,Male,Voluntary,Terminated,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,82,-9999,1,0
1211912,On Track,Information Technology,648778,Male,Voluntary,Terminated,Lead IT Project Manager,IT PROJECT MANAGEMENT,United States of America,48,-9999,0,-1
1243649,On Track,Human Resources,1209221,Female,Voluntary,Terminated,HR Operations Administrator,HR OPERATIONS,India,54,-9999,-9999,-9999
1221304,On Track,"Legal, Compliance & Risk",1001340,Male,Voluntary,Terminated,Compliance Officer,COMPLIANCE,United States of America,76,-9999,2,2
1174871,On Track,Information Technology,705907,Male,Voluntary,Terminated,Senior IT Project Manager,IT PROJECT MANAGEMENT,United Kingdom,60,-9999,1,1
1170909,On Track,Information Technology,775359,Male,Voluntary,Terminated,Specialist - IT Product Management,IT PRODUCT MANAGEMENT,Australia,27,-9999,0,1
1099942,On Track,Information Technology,1194247,Male,Voluntary,Terminated,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,42,-9999,1,1
778710,On Track,Finance,855227,Female,Voluntary,Terminated,Staff Accountant I,GENERAL ACCOUNTING,United States of America,70,-9999,-1,-1
1225951,On Track,Marketing,1174245,Female,Voluntary,Terminated,Data Analytics & Insight - Team Lead,DATA ANALYTICS & INSIGHT,India,40,-9999,1,1
1107346,Stand Out,Finance,585828,Female,Voluntary,Terminated,Senior Finance Manager - FP&A,FINANCIAL PLANNING & ANALYSIS,United States of America,0,-9999,1,2
1207182,Stand Out,Information Technology,1172866,Male,Voluntary,Terminated,Analyst - IT Risk Management,IT RISK MANAGEMENT,India,1,-9999,-9999,-9999
1209622,On Track,Information Technology,571309,Male,Voluntary,Terminated,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,63,-9999,-1,-1
872759,On Track,Communications,1090115,Male,Voluntary,Terminated,Internal Communications -Leader,INTERNAL COMMUNICATIONS,Canada,99,-9999,1,2
1228035,On Track,Information Technology,1172736,Male,Voluntary,Terminated,Manager - IT Project Management,IT PROJECT MANAGEMENT,India,34,-9999,0,0
1081807,On Track,Finance,1073652,Male,Voluntary,Terminated,Senior Specialist -FP&A,FINANCIAL PLANNING & ANALYSIS,France,34,-9999,1,-1
1253762,Not Rated,Finance,1178092,Male,Voluntary,Terminated,Staff Accountant I,GENERAL ACCOUNTING,Malaysia,59,-9999,1,-1
1224588,On Track,Information Technology,1166318,Male,Voluntary,Terminated,Senior Service Desk Technical Support Analyst,SERVICE DESK TECHNICAL SUPPORT,United States of America,93,-9999,0,1
1153184,Stand Out,Information Technology,703139,Male,Voluntary,Terminated,Senior Manager - Systems Administration,SYSTEMS ADMINISTRATION,United States of America,8,-9999,0,0
1214783,On Track,Procurement,855876,Female,Voluntary,Terminated,Analyst - Procurement Services,PROCUREMENT SERVICES,Singapore,53,-9999,1,-1
795009,On Track,"Legal, Compliance & Risk",1088699,Female,Voluntary,Terminated,Chief Counsel/Senior Assistant General Counsel,LEGAL MANAGEMENT,United States of America,20,-9999,0,-1
1177201,On Track,Human Resources,1199578,Female,Voluntary,Terminated,Senior HR Manager,REGIONAL HR,Malaysia,69,-9999,2,-1
1196063,Off Track,Information Technology,1160407,Female,Voluntary,Terminated,Senior IT Quality Assurance Analyst,IT QUALITY & ASSURANCE TESTING,Mexico,22,-9999,-9999,-9999
1229518,On Track,"Legal, Compliance & Risk",1173509,Male,Voluntary,Terminated,Associate Compliance Analyst,COMPLIANCE,India,90,-9999,-1,-1
1200559,On Track,Finance,1153407,Male,Voluntary,Terminated,Financial Analyst - FP&A,FINANCIAL PLANNING & ANALYSIS,United Arab Emirates,24,0.51174286,-9999,-9999
1201070,On Track,Information Technology,1116161,Male,Voluntary,Terminated,Senior IT Project Manager,IT PROJECT MANAGEMENT,Mexico,35,-9999,-9999,-9999
1069099,On Track,Project Management Group,795490,Female,Voluntary,Terminated,Lead Project Manager,PROJECT MANAGEMENT,United States of America,11,-9999,0,-1
1022381,On Track,Information Technology,1188220,Male,Voluntary,Terminated,Senior Manager - Applications Development,APPLICATIONS DEVELOPMENT,United States of America,5,-9999,-9999,-9999
1100350,On Track,"Legal, Compliance & Risk",1160709,Male,Voluntary,Terminated,Senior Compliance Officer,COMPLIANCE,United States of America,83,-9999,0,-1
1163442,On Track,Human Resources,1045130,Female,Involuntary,Terminated,Senior HR Business Partner,HR BUSINESS PARTNERS,Argentina,73,-9999,-9999,-9999
1245723,On Track,Information Technology,1084207,Male,Voluntary,Terminated,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,34,-9999,-9999,-9999
1169376,On Track,Information Technology,1166318,Male,Voluntary,Terminated,Senior Service Desk Technical Support Analyst,SERVICE DESK TECHNICAL SUPPORT,United States of America,93,-9999,0,-1
1208455,Stand Out,Finance,1252927,Female,Voluntary,Terminated,Analyst - Accounting Operations,ACCOUNTING OPERATIONS,India,90,-9999,1,2
746442,On Track,Information Technology,580024,Male,Voluntary,Terminated,Lead Specialist - IT Management,IT MANAGEMENT,United Kingdom,41,-9999,1,-1
1042036,Stand Out,Information Technology,1053790,Male,Voluntary,Terminated,Team Lead - Applications Development,APPLICATIONS DEVELOPMENT,India,82,-9999,-9999,-9999
1214987,On Track,Finance,1197881,Female,Voluntary,Terminated,Staff Accountant II,GENERAL ACCOUNTING,Malaysia,54,-9999,-9999,-9999
1150252,On Track,Information Technology,1043416,Female,Voluntary,Terminated,IT Business Analysis Specialist,BUSINESS ANALYSIS,United States of America,71,-9999,0,1
1262192,Not Rated,Human Resources,1192034,Female,Voluntary,Terminated,HRSS Operations Associate,HR SHARED SERVICES OPERATIONS,Philippines,12,-9999,-9999,-9999
1199988,On Track,Information Technology,1027657,Male,Voluntary,Terminated,Senior Service Desk Technical Support Analyst,SERVICE DESK TECHNICAL SUPPORT,United Kingdom,78,-9999,-9999,-9999
1232517,On Track,"Legal, Compliance & Risk",1156201,Male,Voluntary,Terminated,Lead Specialist - Business Resiliency,BUSINESS RESILIENCY,United States of America,44,-9999,1,0
1258736,Not Rated,Information Technology,1256501,Male,Voluntary,Terminated,Senior Analyst - IT Product Support,IT PRODUCT SUPPORT,India,97,-9999,-9999,-9999
864569,On Track,Information Technology,1005315,Male,Voluntary,Terminated,Specialist - IT Product Support,IT PRODUCT SUPPORT,Canada,39,-9999,0,2
1214158,On Track,Information Technology,1011188,Male,Voluntary,Terminated,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,4,-9999,-9999,-9999
1259506,Not Rated,Information Technology,1085669,Male,Voluntary,Terminated,Manager - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,39,-9999,-9999,-9999
1047757,On Track,Information Technology,1008775,Male,Voluntary,Terminated,Senior Applications Developer,APPLICATIONS DEVELOPMENT,United States of America,27,-9999,0,-1
1010857,On Track,Information Technology,868033,Male,Voluntary,Terminated,Senior Manager - IT Product Management,IT PRODUCT MANAGEMENT,United States of America,88,-9999,-9999,-9999
1269051,Not Rated,Information Technology,1256501,None,Voluntary,Terminated,Analyst - IT Product Support,IT PRODUCT SUPPORT,India,97,-9999,-9999,-9999
1169195,On Track,Finance,1178702,Male,Voluntary,Terminated,Staff Accountant I,GENERAL ACCOUNTING,Malaysia,17,-9999,1,1
1191034,On Track,Finance,1178702,Female,Voluntary,Terminated,Accounting Supervisor,GENERAL ACCOUNTING,Malaysia,17,-9999,0,1
1105650,On Track,Finance,1178702,Female,Voluntary,Terminated,Staff Accountant II,GENERAL ACCOUNTING,Malaysia,17,-9999,-9999,-9999
1176432,On Track,"Legal, Compliance & Risk",810110,Male,Voluntary,Terminated,Risk Management - Senior Specialist,RISK MANAGEMENT,United Kingdom,97,-9999,-9999,-9999
1204345,Stand Out,Information Technology,1036458,Male,Voluntary,Terminated,Applications Development Administrator,APPLICATIONS DEVELOPMENT,India,2,-9999,-9999,-9999
1223842,Stand Out,Information Technology,843655,None,Voluntary,Terminated,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,30,-9999,-1,-1
1063096,On Track,Finance,1178702,Female,Voluntary,Terminated,Staff Accountant I,GENERAL ACCOUNTING,Malaysia,17,-9999,-9999,-9999
1170340,On Track,Information Technology,1084207,Male,Voluntary,Terminated,Team Lead - Applications Development,APPLICATIONS DEVELOPMENT,India,34,-9999,-9999,-9999
1175019,On Track,Information Technology,1159014,Male,Voluntary,Terminated,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United Kingdom,17,-9999,-9999,-9999
1237231,On Track,Information Technology,590271,Male,Involuntary,Terminated,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,30,-9999,-9999,-9999
1214681,On Track,Finance,1116894,Female,Voluntary,Terminated,Staff Accountant II,GENERAL ACCOUNTING,Malaysia,43,-9999,1,2
